gpLine	SeqName	Position
9493	"atg009105l"	462066175.0
9494	"atg009106l"	462083547.0
9495	"atg009107l"	462106890.0
9496	"atg009108l"	462131380.0
9497	"atg009109l"	462154265.0
9498	"atg009110l"	462172840.0
9499	"atg009111l"	462186955.0
9500	"atg009112l"	462214457.0
9501	"atg009113l"	462229394.0
9502	"atg009114l"	462248626.0
9503	"atg009115l"	462262538.0
9504	"atg009116l"	462273267.0
9505	"atg009117l"	462292815.0
9506	"atg009118l"	462314343.0
9507	"atg009119l"	462328569.0
9508	"atg009120l"	462349977.0
9509	"atg009121l"	462365679.0
9510	"atg009122l"	462383861.0
9511	"atg009123l"	462396090.0
9512	"atg009124l"	462421325.0
9513	"atg009125l"	462445993.0
9514	"atg009126l"	462467726.0
9515	"atg009127l"	462478680.0
9516	"atg009128l"	462502268.0
9517	"atg009129l"	462527766.0
9518	"atg009130l"	462541765.0
9519	"atg009131l"	462553078.0
9520	"atg009132l"	462575393.0
9521	"atg009133l"	462592395.0
9522	"atg009134l"	462608947.0
9523	"atg009135l"	462632922.0
9524	"atg009136l"	462655541.0
9525	"atg009137l"	462678252.0
9526	"atg009138l"	462695901.0
9527	"atg009139l"	462719540.0
9528	"atg009140l"	462736957.0
9529	"atg009141l"	462758690.0
9530	"atg009142l"	462787535.0
9531	"atg009143l"	462811304.0
9532	"atg009144l"	462825162.0
9533	"atg009145l"	462842450.0
9534	"atg009146l"	462863133.0
9535	"atg009147l"	462883850.0
9536	"atg009148l"	462896304.0
9537	"atg009149l"	462915474.0
9538	"atg009150l"	462937608.0
9539	"atg009151l"	462953225.0
9540	"atg009152l"	462972502.0
9541	"atg009153l"	462996306.0
9542	"atg009154l"	463014149.0
9543	"atg009155l"	463028517.0
9544	"atg009156l"	463054512.0
9545	"atg009157l"	463080007.0
9546	"atg009158l"	463092240.0
9547	"atg009159l"	463110873.0
9548	"atg009160l"	463120587.0
9549	"atg009161l"	463140410.0
9550	"atg009162l"	463170809.0
9551	"atg009163l"	463180511.0
9552	"atg009164l"	463201443.0
9553	"atg009165l"	463230291.0
9554	"atg009166l"	463256654.0
9555	"atg009167l"	463269966.0
9556	"atg009168l"	463289963.0
9557	"atg009169l"	463313156.0
9558	"atg009170l"	463329799.0
9559	"atg009171l"	463367854.0
9560	"atg009172l"	463389184.0
9561	"atg009173l"	463402169.0
9562	"atg009174l"	463423387.0
9563	"atg009175l"	463442625.0
9564	"atg009176l"	463476360.0
9565	"atg009177l"	463498304.0
9566	"atg009178l"	463526437.0
9567	"atg009179l"	463553984.0
9568	"atg009180l"	463580264.0
9569	"atg009181l"	463612488.0
9570	"atg009182l"	463637063.0
9571	"atg009183l"	463657146.0
9572	"atg009184l"	463679201.0
9573	"atg009185l"	463698595.0
9574	"atg009186l"	463720657.0
9575	"atg009187l"	463741084.0
9576	"atg009188l"	463755269.0
9577	"atg009189l"	463778974.0
9578	"atg009190l"	463797987.0
9579	"atg009191l"	463820756.0
9580	"atg009192l"	463838375.0
9581	"atg009193l"	463858700.0
9582	"atg009194l"	463876320.0
9583	"atg009195l"	463888306.0
9584	"atg009196l"	463906076.0
9585	"atg009197l"	463922874.0
9586	"atg009198l"	463949441.0
9587	"atg009199l"	463988724.0
9588	"atg009200l"	464006409.0
9589	"atg009201l"	464036502.0
9590	"atg009202l"	464059630.0
9591	"atg009203l"	464082360.0
9592	"atg009204l"	464094791.0
9593	"atg009205l"	464113239.0
9594	"atg009206l"	464132807.0
9595	"atg009207l"	464156607.0
9596	"atg009208l"	464179911.0
9597	"atg009209l"	464208661.0
9598	"atg009210l"	464222904.0
9599	"atg009211l"	464239186.0
9600	"atg009212l"	464258345.0
9601	"atg009213l"	464280886.0
9602	"atg009214l"	464308518.0
9603	"atg009215l"	464330971.0
9604	"atg009216l"	464355986.0
9605	"atg009217l"	464380936.0
9606	"atg009218l"	464418116.0
9607	"atg009219l"	464443629.0
9608	"atg009220l"	464466770.0
9609	"atg009221l"	464490036.0
9610	"atg009222l"	464517641.0
9611	"atg009223l"	464543671.0
9612	"atg009224l"	464568163.0
9613	"atg009225l"	464582422.0
9614	"atg009226l"	464601403.0
9615	"atg009227l"	464641345.0
9616	"atg009228l"	464673039.0
9617	"atg009229l"	464689434.0
9618	"atg009230l"	464694288.0
9619	"atg009231l"	464707051.0
9620	"atg009232l"	464727981.0
9621	"atg009233l"	464747465.0
9622	"atg009234l"	464772780.0
9623	"atg009235l"	464788471.0
9624	"atg009236l"	464805341.0
9625	"atg009237l"	464820056.0
9626	"atg009238l"	464833697.0
9627	"atg009239l"	464863058.0
9628	"atg009240l"	464884047.0
9629	"atg009241l"	464900138.0
9630	"atg009242l"	464917235.0
9631	"atg009243l"	464945155.0
9632	"atg009244l"	464964997.0
9633	"atg009245l"	464984506.0
9634	"atg009246l"	465013106.0
9635	"atg009247l"	465030896.0
9636	"atg009248l"	465058097.0
9637	"atg009249l"	465079562.0
9638	"atg009250l"	465095344.0
9639	"atg009251l"	465127741.0
9640	"atg009252l"	465149908.0
9641	"atg009253l"	465176099.0
9642	"atg009254l"	465202037.0
9643	"atg009255l"	465221201.0
9644	"atg009256l"	465239951.0
9645	"atg009257l"	465258202.0
9646	"atg009258l"	465275869.0
9647	"atg009259l"	465302985.0
9648	"atg009260l"	465320090.0
9649	"atg009261l"	465340079.0
9650	"atg009262l"	465363282.0
9651	"atg009263l"	465385247.0
9652	"atg009264l"	465415988.0
9653	"atg009265l"	465436193.0
9654	"atg009266l"	465460525.0
9655	"atg009267l"	465468793.0
9656	"atg009268l"	465485734.0
9657	"atg009269l"	465511001.0
9658	"atg009270l"	465526463.0
9659	"atg009271l"	465552771.0
9660	"atg009272l"	465576731.0
9661	"atg009273l"	465592215.0
9662	"atg009274l"	465616710.0
9663	"atg009275l"	465642911.0
9664	"atg009276l"	465676209.0
9665	"atg009277l"	465715937.0
9666	"atg009278l"	465745380.0
9667	"atg009279l"	465765035.0
9668	"atg009280l"	465782330.0
9669	"atg009281l"	465800623.0
9670	"atg009282l"	465820305.0
9671	"atg009283l"	465843997.0
9672	"atg009284l"	465869352.0
9673	"atg009285l"	465891657.0
9674	"atg009286l"	465903672.0
9675	"atg009287l"	465920198.0
9676	"atg009288l"	465942230.0
9677	"atg009289l"	465961886.0
9678	"atg009290l"	465988065.0
9679	"atg009291l"	466015109.0
9680	"atg009292l"	466031353.0
9681	"atg009293l"	466050697.0
9682	"atg009294l"	466072181.0
9683	"atg009295l"	466086169.0
9684	"atg009296l"	466115113.0
9685	"atg009297l"	466137831.0
9686	"atg009298l"	466166336.0
9687	"atg009299l"	466188991.0
9688	"atg009300l"	466208722.0
9689	"atg009301l"	466222182.0
9690	"atg009302l"	466239175.0
9691	"atg009303l"	466252197.0
9692	"atg009304l"	466292987.0
9693	"atg009305l"	466308206.0
9694	"atg009306l"	466334760.0
9695	"atg009307l"	466358331.0
9696	"atg009308l"	466383487.0
9697	"atg009309l"	466404391.0
9698	"atg009310l"	466415798.0
9699	"atg009311l"	466432561.0
9700	"atg009312l"	466457488.0
9701	"atg009313l"	466483429.0
9702	"atg009314l"	466518597.0
9703	"atg009315l"	466535966.0
9704	"atg009316l"	466553639.0
9705	"atg009317l"	466584315.0
9706	"atg009318l"	466602078.0
9707	"atg009319l"	466621594.0
9708	"atg009320l"	466649641.0
9709	"atg009321l"	466675259.0
9710	"atg009322l"	466689435.0
9711	"atg009323l"	466713741.0
9712	"atg009324l"	466739010.0
9713	"atg009325l"	466754880.0
9714	"atg009326l"	466778480.0
9715	"atg009327l"	466794366.0
9716	"atg009328l"	466812897.0
9717	"atg009329l"	466836827.0
9718	"atg009330l"	466857631.0
9719	"atg009331l"	466893206.0
9720	"atg009332l"	466903467.0
9721	"atg009333l"	466927235.0
9722	"atg009334l"	466958246.0
9723	"atg009335l"	466970507.0
9724	"atg009336l"	466984092.0
9725	"atg009337l"	467001802.0
9726	"atg009338l"	467017258.0
9727	"atg009339l"	467039915.0
9728	"atg009340l"	467056428.0
9729	"atg009341l"	467087052.0
9730	"atg009342l"	467104910.0
9731	"atg009343l"	467121899.0
9732	"atg009344l"	467144326.0
9733	"atg009345l"	467172822.0
9734	"atg009346l"	467199535.0
9735	"atg009347l"	467215467.0
9736	"atg009348l"	467239407.0
9737	"atg009349l"	467256349.0
9738	"atg009350l"	467280560.0
9739	"atg009351l"	467307446.0
9740	"atg009352l"	467318368.0
9741	"atg009353l"	467347075.0
9742	"atg009354l"	467364048.0
9743	"atg009355l"	467391392.0
9744	"atg009356l"	467407725.0
9745	"atg009357l"	467432928.0
9746	"atg009358l"	467447406.0
9747	"atg009359l"	467467445.0
9748	"atg009360l"	467482583.0
9749	"atg009361l"	467496280.0
9750	"atg009362l"	467527406.0
9751	"atg009363l"	467544691.0
9752	"atg009364l"	467574471.0
9753	"atg009365l"	467596694.0
9754	"atg009366l"	467622017.0
9755	"atg009367l"	467649266.0
9756	"atg009368l"	467663880.0
9757	"atg009369l"	467683737.0
9758	"atg009370l"	467704554.0
9759	"atg009371l"	467726401.0
9760	"atg009372l"	467750983.0
9761	"atg009373l"	467759491.0
9762	"atg009374l"	467780285.0
9763	"atg009375l"	467801665.0
9764	"atg009376l"	467831830.0
9765	"atg009377l"	467862403.0
9766	"atg009378l"	467883418.0
9767	"atg009379l"	467893752.0
9768	"atg009380l"	467909924.0
9769	"atg009381l"	467942847.0
9770	"atg009382l"	467958614.0
9771	"atg009383l"	467978445.0
9772	"atg009384l"	467999363.0
9773	"atg009385l"	468012189.0
9774	"atg009386l"	468031123.0
9775	"atg009387l"	468044142.0
9776	"atg009388l"	468067317.0
9777	"atg009389l"	468091833.0
9778	"atg009390l"	468112447.0
9779	"atg009391l"	468135517.0
9780	"atg009392l"	468157819.0
9781	"atg009393l"	468175274.0
9782	"atg009394l"	468196742.0
9783	"atg009395l"	468222087.0
9784	"atg009396l"	468242986.0
9785	"atg009397l"	468261893.0
9786	"atg009398l"	468291017.0
9787	"atg009399l"	468310657.0
9788	"atg009400l"	468330322.0
9789	"atg009401l"	468349486.0
9790	"atg009402l"	468371523.0
9791	"atg009403l"	468393511.0
9792	"atg009404l"	468409893.0
9793	"atg009405l"	468429874.0
9794	"atg009406l"	468457272.0
9795	"atg009407l"	468475127.0
9796	"atg009408l"	468490365.0
9797	"atg009409l"	468507671.0
9798	"atg009410l"	468527759.0
9799	"atg009411l"	468548554.0
9800	"atg009412l"	468577829.0
9801	"atg009413l"	468602706.0
9802	"atg009414l"	468612966.0
9803	"atg009415l"	468628703.0
9804	"atg009416l"	468651753.0
9805	"atg009417l"	468678026.0
9806	"atg009418l"	468708689.0
9807	"atg009419l"	468726446.0
9808	"atg009420l"	468750341.0
9809	"atg009421l"	468769297.0
9810	"atg009422l"	468785706.0
9811	"atg009423l"	468801007.0
9812	"atg009424l"	468832216.0
9813	"atg009425l"	468854545.0
9814	"atg009426l"	468870793.0
9815	"atg009427l"	468879945.0
9816	"atg009428l"	468894006.0
9817	"atg009429l"	468903047.0
9818	"atg009430l"	468913358.0
9819	"atg009431l"	468942466.0
9820	"atg009432l"	468961668.0
9821	"atg009433l"	468993309.0
9822	"atg009434l"	469014681.0
9823	"atg009435l"	469028281.0
9824	"atg009436l"	469056579.0
9825	"atg009437l"	469077913.0
9826	"atg009438l"	469114950.0
9827	"atg009439l"	469135465.0
9828	"atg009440l"	469150530.0
9829	"atg009441l"	469173619.0
9830	"atg009442l"	469187468.0
9831	"atg009443l"	469211555.0
9832	"atg009444l"	469231412.0
9833	"atg009445l"	469256219.0
9834	"atg009446l"	469277137.0
9835	"atg009447l"	469296431.0
9836	"atg009448l"	469315889.0
9837	"atg009449l"	469332423.0
9838	"atg009450l"	469354185.0
9839	"atg009451l"	469371946.0
9840	"atg009452l"	469391121.0
9841	"atg009453l"	469419067.0
9842	"atg009454l"	469437115.0
9843	"atg009455l"	469458877.0
9844	"atg009456l"	469484394.0
9845	"atg009457l"	469500851.0
9846	"atg009458l"	469511947.0
9847	"atg009459l"	469527934.0
9848	"atg009460l"	469543929.0
9849	"atg009461l"	469566051.0
9850	"atg009462l"	469578819.0
9851	"atg009463l"	469597611.0
9852	"atg009464l"	469621218.0
9853	"atg009465l"	469647008.0
9854	"atg009466l"	469660445.0
9855	"atg009467l"	469686283.0
9856	"atg009468l"	469713736.0
9857	"atg009469l"	469735862.0
9858	"atg009470l"	469753631.0
9859	"atg009471l"	469777881.0
9860	"atg009472l"	469804296.0
9861	"atg009473l"	469835000.0
9862	"atg009474l"	469852319.0
9863	"atg009475l"	469863889.0
9864	"atg009476l"	469889841.0
9865	"atg009477l"	469908728.0
9866	"atg009478l"	469934589.0
9867	"atg009479l"	469952125.0
9868	"atg009480l"	469969233.0
9869	"atg009481l"	469992846.0
9870	"atg009482l"	470015425.0
9871	"atg009483l"	470042073.0
9872	"atg009484l"	470066181.0
9873	"atg009485l"	470082587.0
9874	"atg009486l"	470109689.0
9875	"atg009487l"	470131394.0
9876	"atg009488l"	470145582.0
9877	"atg009489l"	470167433.0
9878	"atg009490l"	470187981.0
9879	"atg009491l"	470200077.0
9880	"atg009492l"	470218434.0
9881	"atg009493l"	470238908.0
9882	"atg009494l"	470257308.0
9883	"atg009495l"	470273800.0
9884	"atg009496l"	470290402.0
9885	"atg009497l"	470299254.0
9886	"atg009498l"	470324029.0
9887	"atg009499l"	470339235.0
9888	"atg009500l"	470365550.0
9889	"atg009501l"	470390215.0
9890	"atg009502l"	470416849.0
9891	"atg009503l"	470437487.0
9892	"atg009504l"	470466953.0
9893	"atg009505l"	470483760.0
9894	"atg009506l"	470509114.0
9895	"atg009507l"	470533718.0
9896	"atg009508l"	470555268.0
9897	"atg009509l"	470580731.0
9898	"atg009510l"	470594336.0
9899	"atg009511l"	470620075.0
9900	"atg009512l"	470634390.0
9901	"atg009513l"	470659783.0
9902	"atg009514l"	470667740.0
9903	"atg009515l"	470693015.0
9904	"atg009516l"	470705453.0
9905	"atg009517l"	470722047.0
9906	"atg009518l"	470752867.0
9907	"atg009519l"	470769323.0
9908	"atg009520l"	470778448.0
9909	"atg009521l"	470798259.0
9910	"atg009522l"	470811704.0
9911	"atg009523l"	470824762.0
9912	"atg009524l"	470852097.0
9913	"atg009525l"	470872435.0
9914	"atg009526l"	470894743.0
9915	"atg009527l"	470908268.0
9916	"atg009528l"	470932020.0
9917	"atg009529l"	470957272.0
9918	"atg009530l"	470982200.0
9919	"atg009531l"	470998020.0
9920	"atg009532l"	471023915.0
9921	"atg009533l"	471042921.0
9922	"atg009534l"	471061421.0
9923	"atg009535l"	471086497.0
9924	"atg009536l"	471113668.0
9925	"atg009537l"	471133616.0
9926	"atg009538l"	471156393.0
9927	"atg009539l"	471171589.0
9928	"atg009540l"	471190695.0
9929	"atg009541l"	471209808.0
9930	"atg009542l"	471237725.0
9931	"atg009543l"	471266048.0
9932	"atg009544l"	471296274.0
9933	"atg009545l"	471309712.0
9934	"atg009546l"	471329059.0
9935	"atg009547l"	471350395.0
9936	"atg009548l"	471377537.0
9937	"atg009549l"	471395291.0
9938	"atg009550l"	471414448.0
9939	"atg009551l"	471435667.0
9940	"atg009552l"	471461403.0
9941	"atg009553l"	471484357.0
9942	"atg009554l"	471510846.0
9943	"atg009555l"	471537129.0
9944	"atg009556l"	471563696.0
9945	"atg009557l"	471582009.0
9946	"atg009558l"	471606351.0
9947	"atg009559l"	471629335.0
9948	"atg009560l"	471656618.0
9949	"atg009561l"	471681073.0
9950	"atg009562l"	471710125.0
9951	"atg009563l"	471737596.0
9952	"atg009564l"	471753757.0
9953	"atg009565l"	471767254.0
9954	"atg009566l"	471789067.0
9955	"atg009567l"	471810961.0
9956	"atg009568l"	471830462.0
9957	"atg009569l"	471850006.0
9958	"atg009570l"	471877584.0
9959	"atg009571l"	471891323.0
9960	"atg009572l"	471913940.0
9961	"atg009573l"	471939769.0
9962	"atg009574l"	471987002.0
9963	"atg009575l"	472009566.0
9964	"atg009576l"	472032015.0
9965	"atg009577l"	472046964.0
9966	"atg009578l"	472076574.0
9967	"atg009579l"	472092546.0
9968	"atg009580l"	472113361.0
9969	"atg009581l"	472133429.0
9970	"atg009582l"	472161277.0
9971	"atg009583l"	472180685.0
9972	"atg009584l"	472193432.0
9973	"atg009585l"	472216598.0
9974	"atg009586l"	472244368.0
9975	"atg009587l"	472256172.0
9976	"atg009588l"	472282576.0
9977	"atg009589l"	472309652.0
9978	"atg009590l"	472330872.0
9979	"atg009591l"	472354202.0
9980	"atg009592l"	472370546.0
9981	"atg009593l"	472390392.0
9982	"atg009594l"	472415875.0
9983	"atg009595l"	472435826.0
9984	"atg009596l"	472456179.0
9985	"atg009597l"	472478087.0
9986	"atg009598l"	472505454.0
9987	"atg009599l"	472529575.0
9988	"atg009600l"	472553999.0
9989	"atg009601l"	472571941.0
9990	"atg009602l"	472596999.0
9991	"atg009603l"	472618786.0
9992	"atg009604l"	472622081.0
9993	"atg009605l"	472646057.0
9994	"atg009606l"	472665383.0
9995	"atg009607l"	472693596.0
9996	"atg009608l"	472714844.0
9997	"atg009609l"	472744050.0
9998	"atg009610l"	472779734.0
9999	"atg009611l"	472805818.0
10000	"atg009612l"	472828398.0
10001	"atg009613l"	472845315.0
10002	"atg009614l"	472864480.0
10003	"atg009615l"	472880518.0
10004	"atg009616l"	472906352.0
10005	"atg009617l"	472922475.0
10006	"atg009618l"	472938316.0
10007	"atg009619l"	472968354.0
10008	"atg009620l"	473008804.0
10009	"atg009621l"	473039258.0
10010	"atg009622l"	473058992.0
10011	"atg009623l"	473079935.0
10012	"atg009624l"	473100492.0
10013	"atg009625l"	473121155.0
10014	"atg009626l"	473144569.0
10015	"atg009627l"	473165205.0
10016	"atg009628l"	473189623.0
10017	"atg009629l"	473215592.0
10018	"atg009630l"	473236163.0
10019	"atg009631l"	473252230.0
10020	"atg009632l"	473277232.0
10021	"atg009633l"	473301199.0
10022	"atg009634l"	473332141.0
10023	"atg009635l"	473356292.0
10024	"atg009636l"	473367675.0
10025	"atg009637l"	473378792.0
10026	"atg009638l"	473395677.0
10027	"atg009639l"	473411037.0
10028	"atg009640l"	473429370.0
10029	"atg009641l"	473453547.0
10030	"atg009642l"	473484829.0
10031	"atg009643l"	473515689.0
10032	"atg009644l"	473535017.0
10033	"atg009645l"	473559807.0
10034	"atg009646l"	473579267.0
10035	"atg009647l"	473600838.0
10036	"atg009648l"	473622185.0
10037	"atg009649l"	473644311.0
10038	"atg009650l"	473668630.0
10039	"atg009651l"	473684499.0
10040	"atg009652l"	473713254.0
10041	"atg009653l"	473731067.0
10042	"atg009654l"	473752336.0
10043	"atg009655l"	473774330.0
10044	"atg009656l"	473802133.0
10045	"atg009657l"	473821485.0
10046	"atg009658l"	473851181.0
10047	"atg009659l"	473870981.0
10048	"atg009660l"	473876912.0
10049	"atg009661l"	473893648.0
10050	"atg009662l"	473909803.0
10051	"atg009663l"	473936430.0
10052	"atg009664l"	473956020.0
10053	"atg009665l"	473970327.0
10054	"atg009666l"	473989473.0
10055	"atg009667l"	474016111.0
10056	"atg009668l"	474034265.0
10057	"atg009669l"	474061049.0
10058	"atg009670l"	474080291.0
10059	"atg009671l"	474109028.0
10060	"atg009672l"	474136618.0
10061	"atg009673l"	474156166.0
10062	"atg009674l"	474175367.0
10063	"atg009675l"	474203933.0
10064	"atg009676l"	474226007.0
10065	"atg009677l"	474246843.0
10066	"atg009678l"	474264236.0
10067	"atg009679l"	474280274.0
10068	"atg009680l"	474303394.0
10069	"atg009681l"	474325271.0
10070	"atg009682l"	474341754.0
10071	"atg009683l"	474361235.0
10072	"atg009684l"	474384415.0
10073	"atg009685l"	474401828.0
10074	"atg009686l"	474417031.0
10075	"atg009687l"	474440218.0
10076	"atg009688l"	474457577.0
10077	"atg009689l"	474481789.0
10078	"atg009690l"	474492523.0
10079	"atg009691l"	474509336.0
10080	"atg009692l"	474524536.0
10081	"atg009693l"	474549103.0
10082	"atg009694l"	474575171.0
10083	"atg009695l"	474586757.0
10084	"atg009696l"	474605940.0
10085	"atg009697l"	474632329.0
10086	"atg009698l"	474652497.0
10087	"atg009699l"	474675938.0
10088	"atg009700l"	474704200.0
10089	"atg009701l"	474717233.0
10090	"atg009702l"	474740433.0
10091	"atg009703l"	474749035.0
10092	"atg009704l"	474773320.0
10093	"atg009705l"	474793019.0
10094	"atg009706l"	474822335.0
10095	"atg009707l"	474839980.0
10096	"atg009708l"	474852439.0
10097	"atg009709l"	474862897.0
10098	"atg009710l"	474883253.0
10099	"atg009711l"	474898953.0
10100	"atg009712l"	474918111.0
10101	"atg009713l"	474948576.0
10102	"atg009714l"	474972820.0
10103	"atg009715l"	474990547.0
10104	"atg009716l"	475013626.0
10105	"atg009717l"	475029742.0
10106	"atg009718l"	475048976.0
10107	"atg009719l"	475072577.0
10108	"atg009720l"	475101280.0
10109	"atg009721l"	475115494.0
10110	"atg009722l"	475144391.0
10111	"atg009723l"	475158464.0
10112	"atg009724l"	475174299.0
10113	"atg009725l"	475197223.0
10114	"atg009726l"	475215628.0
10115	"atg009727l"	475232524.0
10116	"atg009728l"	475248488.0
10117	"atg009729l"	475268417.0
10118	"atg009730l"	475294619.0
10119	"atg009731l"	475307747.0
10120	"atg009732l"	475313688.0
10121	"atg009733l"	475319264.0
10122	"atg009734l"	475325662.0
10123	"atg009735l"	475351127.0
10124	"atg009736l"	475374883.0
10125	"atg009737l"	475391955.0
10126	"atg009738l"	475418629.0
10127	"atg009739l"	475433641.0
10128	"atg009740l"	475453903.0
10129	"atg009741l"	475467766.0
10130	"atg009742l"	475493131.0
10131	"atg009743l"	475511188.0
10132	"atg009744l"	475537609.0
10133	"atg009745l"	475554849.0
10134	"atg009746l"	475583739.0
10135	"atg009747l"	475590635.0
10136	"atg009748l"	475618277.0
10137	"atg009749l"	475634364.0
10138	"atg009750l"	475663191.0
10139	"atg009751l"	475670180.0
10140	"atg009752l"	475698440.0
10141	"atg009753l"	475708091.0
10142	"atg009754l"	475736071.0
10143	"atg009755l"	475760182.0
10144	"atg009756l"	475776550.0
10145	"atg009757l"	475789232.0
10146	"atg009758l"	475811519.0
10147	"atg009759l"	475832051.0
10148	"atg009760l"	475848962.0
10149	"atg009761l"	475869579.0
10150	"atg009762l"	475887264.0
10151	"atg009763l"	475908232.0
10152	"atg009764l"	475923922.0
10153	"atg009765l"	475952710.0
10154	"atg009766l"	475968114.0
10155	"atg009767l"	475990811.0
10156	"atg009768l"	476012473.0
10157	"atg009769l"	476021656.0
10158	"atg009770l"	476036852.0
10159	"atg009771l"	476060526.0
10160	"atg009772l"	476085726.0
10161	"atg009773l"	476108893.0
10162	"atg009774l"	476130816.0
10163	"atg009775l"	476159627.0
10164	"atg009776l"	476183609.0
10165	"atg009777l"	476210868.0
