R1	Q1	R2	Q2
682725172	491117879	682748289	491094766
743843997	488119956	743855555	488108398
799531886	322543756	799549225	322526420
360405250	475144391	360434150	475115494
293838651	464059630	293861775	464036502
770687541	453084637	770716462	453055713
375034644	284000175	375063585	283971237
451312436	481353810	451335632	481330615
43307801	363048771	43330998	363025577
559888825	263374572	559917823	263345573
950292430	356168060	950333043	356127441
598740493	384890269	598763741	384867018
912931854	365488824	912955116	365465562
74203324	368938382	74238217	368903483
650103150	238019837	650144084	237978897
49325696	260210573	49366664	260169605
712064511	294228674	712111357	294181828
733515261	415755885	733532844	415738305
591571736	156700722	591606932	156665526
974159409	436398454	974171162	436386702
1006488399	169538414	1006494276	169532536
995534427	287778466	995546190	287766705
67718927	498048761	67742466	498025219
389520882	428931091	389538559	428913416
599756940	466358331	599780509	466334760
747408048	498546349	747425742	498528655
984306506	449948459	984330125	449924840
459617123	394126210	459652588	394090751
557221181	376865367	557262566	376823989
388560345	396429000	388572170	396417175
721680827	486326823	721704485	486303168
469135906	358034709	469183237	357987378
451323226	352052917	451346898	352029246
71234393	471395291	71252145	471377537
791338000	481371587	791355780	481353810
965846760	421769029	965876415	421739379
770712819	241580998	770730614	241563203
360409153	382048057	360426960	382030250
471361829	332728826	471379643	332711009
591221038	70190656	591238864	70172830
934180532	376539836	934186474	376533894
912936286	422919486	912960126	422895646
995734683	252554700	995746608	252542774
577695008	412004372	577718871	411980511
179116365	397872788	179134270	397854883
890456318	480566181	890480205	480542291
843877725	454821565	843907616	454791674
323116720	487471217	323140632	487447303
1002736302	397434435	1002760221	397410516
84943681	264377205	84961694	264359191
915101004	426781747	915119029	426763722
1002999622	229222172	1003023721	229198072
190936368	470066181	190960479	470042073
275495238	243143944	275519380	243119800
944300859	178271225	944318989	178253094
954681475	218770751	954711710	218740515
356000269	498659002	356018408	498640860
974070767	266861739	974082870	266849636
737132036	467280560	737156244	467256349
841388260	346799574	841406433	346781398
974161684	436403370	974173806	436391249
556124247	394508325	556142446	394490129
974161659	395038189	974173806	395026043
92799804	280148777	92824156	280124422
181372632	454085796	181397003	454061422
353982178	383877949	354031041	383829080
946665824	339376326	946690259	339351895
84174497	478606261	84192855	478587906
923332278	450363757	923350656	450345376
491578084	287618236	491608734	287587583
291820961	356605802	291827097	356599667
844842746	411231223	844861169	411212800
72456882	459211248	72475315	459192812
980242257	277069018	980254556	277056718
35511995	464113239	35530446	464094791
437029390	412516440	437054013	412491814
458524443	399489143	458536765	399476821
58545172	425187114	58563670	425168619
446763228	380119047	446806394	380075875
790844236	244934784	790868968	244910052
983215657	458764528	983234215	458745973
180382358	398719105	180407114	398694352
841327983	271969265	841352768	271944483
561657243	362126236	561669650	362113827
858717636	28377652	858723841	28371447
639059343	430917441	639077965	430898822
657682586	348510307	657719838	348473054
79262519	400001084	79281153	399982453
246859921	4825615	246872344	4813193
887407386	392718860	887413602	392712643
329700082	259459545	329724975	259434649
971715811	474852439	971728270	474839980
446066004	290183923	446084708	290165219
882656362	323057708	882662596	323051474
737780231	417038643	737805207	417013667
135287397	379009312	135337547	378959160
723199052	282192634	723217867	282173821
268605953	235781474	268637314	235750112
351239879	417567522	351265030	417542367
996499959	399370486	996518826	399351618
996539931	359011044	996552578	358998398
581959703	215745512	582004033	215701188
847768369	450926853	847793720	450901505
747554600	186686921	747573638	186667883
575107855	306323434	575133267	306298026
99527451	402454800	99546514	402435740
92603693	387707687	92654641	387656745
345517740	408677859	345536871	408658726
791766432	281001396	791823836	280943986
899525393	441976927	899544553	441957765
773344832	461713118	773370382	461687565
947910245	491865907	947942199	491833956
888652344	291421796	888697123	291377023
952813194	360091758	952838833	360066122
1462526	354139453	1481759	354120220
1007848927	226389953	1007874608	226364272
734137231	485680216	734156508	485660942
617349316	286739389	617387867	286700833
980059937	203531857	980072815	203518979
642930520	256739404	642956299	256713622
39823641	102460356	39830087	102453909
833798746	466050697	833818087	466031353
360969210	428548413	360995004	428522621
322081486	237962157	322100909	237942736
924536651	184056899	924549605	184043944
968091479	227809474	968130363	227770587
832616368	313144521	832622848	313138040
788610926	490629961	788630416	490610468
967652058	471830462	967671560	471810961
955620552	387522686	955646599	387496637
306173353	298990826	306199402	298964773
46516754	419758072	46536347	419738482
835705603	436593513	835718677	436580441
162834641	289682908	162867383	289650170
46597771	403272206	46623987	403245988
464331343	327643585	464370684	327604250
353888445	374265674	353927805	374226314
353176756	478809266	353196452	478789570
826202182	252866618	826221879	252846921
361231795	473058992	361251526	473039258
58458185	440807997	58484497	440781682
466108006	215701188	466127763	215681434
141081018	397753365	141094198	397740185
35512502	239669301	35525685	239656118
52370656	447128420	52390435	447108644
826011610	419561119	826037990	419534739
676275350	367226798	676301780	367200371
890217627	440399906	890244089	440373447
276906738	362113827	276919986	362100579
298561723	346947474	298601465	346907726
427024796	301200157	427038049	301186904
329647428	459273029	329667308	459253146
993320610	289010892	993340555	288990946
621127665	447209400	621147617	447189451
308354556	463289963	308374550	463269966
574024175	438711553	574044185	438691546
847685172	482042002	847705215	482021961
5345020	280862447	5391793	280815668
781469705	309164103	781489770	309144038
99242485	355767107	99262558	355747037
841337950	445498053	841364721	445471285
721239144	470908268	721245845	470901567
795429548	283064143	795449703	283043991
190357851	339351895	190378048	339331700
494823296	406152148	494843494	406131953
243342142	270059487	243355635	270045994
666192369	451919699	666212630	451899438
335045927	286245596	335059455	286232067
189541252	430537896	189581843	430497305
917677149	453538200	917697465	453517887
751238541	362963620	751258881	362943277
1007850056	204364680	1007877187	204337549
94893274	390321958	94913644	390301588
850577621	492496765	850598007	492476377
625696509	484867859	625710110	484854258
710742020	496530679	710762428	496510271
720508154	484494409	720528574	484473986
987308600	491259066	987322263	491245403
788819532	494414664	788840048	494394150
180387859	373497732	180408437	373477153
181117464	332021168	181151768	331986867
471432297	425145914	471452932	425125277
719657615	486654478	719678276	486633815
858717636	291602301	858724539	291595398
212089798	480307614	212117431	480279978
93447440	454672424	93468196	454651671
964828200	375799757	964855914	375772040
721687217	490103441	721708013	490082648
351235802	312924517	351263532	312896783
801813169	477483887	801834056	477463000
43311282	483123995	43332230	483103044
923630582	475908232	923651553	475887264
804937195	232557730	804944186	232550739
804937195	232654200	804944186	232647209
212089864	236541473	212110855	236520485
446610100	291085729	446638111	291057718
466016126	495642653	466037134	495621642
300114048	480184306	300135091	480163260
923330670	478141770	923351749	478120694
179033733	439172197	179047787	439158143
917623288	255798928	917686546	255735670
787932161	396470049	787967313	396434892
830727628	458257006	830748723	458235911
462427882	424860251	462441946	424846187
721685664	494331935	721706781	494310821
783043923	457708572	783058016	457694479
57149931	429897716	57164034	429883613
580560059	67677530	580588423	67649167
141716959	327293944	141738283	327272623
368440605	275617527	368461929	275596201
178095568	432141839	178116908	432120502
323536318	454958327	323557698	454936949
804454961	483308962	804476365	483287561
440246315	465013103	440274912	464984506
132369696	338900438	132376856	338893278
134691634	377409779	134734708	377366699
633952683	476376082	633974242	476354526
711007784	441779460	711029353	441757888
336798973	353108309	336827743	353079540
69842236	405594854	69863818	405573275
974159409	443137778	974173806	443123382
358894456	312623454	358944877	312573039
933998971	336006406	934013377	335992000
190935516	417761469	190957131	417739857
988405857	485773813	988427507	485752160
114151383	386752496	114173046	386730835
763612465	335812859	763634153	335791172
977385690	293668172	977392925	293660937
977385691	389704214	977400166	389689739
916220050	181473233	916227306	181465978
210766834	471710125	210795883	471681073
844151453	229796125	844180541	229767039
1004190614	312336444	1004205162	312321898
393428897	199164838	393436172	199157563
413247486	199164838	413254761	199157563
104000198	430053802	104022037	430031966
844235075	347848582	844256925	347826733
737602009	248559165	737667674	248493498
707549827	471810961	707571724	471789067
804936880	169513359	804944181	169506058
804936880	169400561	804944181	169393259
803265241	229367080	803287147	229345172
804936880	232570766	804944181	232563464
804936880	232667236	804944181	232659934
74518864	490253479	74540805	490231541
338689766	433161345	338719026	433132082
610381687	458028708	610403762	458006631
610093297	300923055	610159625	300856732
783024078	354550172	783046188	354528065
187599358	353346852	187628850	353317357
115695887	428285768	115710634	428271023
884229771	462524402	884251905	462502268
980015211	50249523	980022594	50242139
980015211	259180202	980022595	259172817
980015211	255598103	980022595	255590718
980015211	255574341	980022595	255566956
980015211	477447899	980022595	477440514
980015211	50236759	980022596	50229373
980015211	247220613	980022596	247213227
980015211	255610864	980022596	255603478
